customer_id,age,country,city,plan,monthly_price,payment_method,mes,subscription_months,sessions_last_30d,hours_watched,unique_content_last_30d,completion_rate,days_since_last_login,devices_used,support_tickets,complaints,failed_payments,churn
7876,44,CO,Bucaramanga,basico,14700,tarjeta_credito,1,2,11,5.4,10,0.64,15,1,1,1,0,0
7876,44,CO,Bucaramanga,basico,14700,tarjeta_credito,2,3,15,15.8,13,0.5,8,2,1,0,0,0
7876,44,CO,Bucaramanga,basico,14700,tarjeta_credito,3,4,12,8.8,6,0.62,13,2,0,0,1,0
7876,44,CO,Bucaramanga,basico,14700,tarjeta_credito,4,5,14,5.3,10,0.52,13,1,0,0,0,0
7876,44,CO,Bucaramanga,basico,14700,tarjeta_credito,5,6,10,6.9,5,0.57,10,2,1,1,0,0
7876,44,CO,Bucaramanga,basico,14700,tarjeta_credito,6,7,13,9.5,12,0.61,11,2,1,1,0,0
7877,29,MX,Ciudad de Mexico,estandar,30700,tarjeta_debito,1,12,11,11.8,5,0.73,9,2,0,0,1,0
7877,29,MX,Ciudad de Mexico,estandar,30700,tarjeta_debito,2,13,11,10.1,9,0.67,0,2,0,0,0,0
7877,29,MX,Ciudad de Mexico,estandar,30700,tarjeta_debito,3,14,7,7.6,3,0.64,8,1,0,0,1,0
7877,29,MX,Ciudad de Mexico,estandar,30700,tarjeta_debito,4,15,32,15.4,27,0.58,2,2,0,0,0,0
7877,29,MX,Ciudad de Mexico,estandar,30700,tarjeta_debito,5,16,18,11.4,14,0.5,0,3,1,0,0,0
7877,29,MX,Ciudad de Mexico,estandar,30700,tarjeta_debito,6,17,10,11.2,8,0.64,0,3,0,0,0,0
7878,18,AR,Buenos Aires,premium,41100,tarjeta_credito,1,2,8,5.4,7,0.5,21,1,0,0,0,0
7878,18,AR,Buenos Aires,premium,41100,tarjeta_credito,2,3,3,3.9,3,0.69,22,1,0,0,0,0
7878,18,AR,Buenos Aires,premium,41100,tarjeta_credito,3,4,7,1.2,3,0.56,16,2,0,0,0,0
7878,18,AR,Buenos Aires,premium,41100,tarjeta_credito,4,5,5,0.8,2,0.65,14,1,0,0,0,0
7878,18,AR,Buenos Aires,premium,41100,tarjeta_credito,5,6,9,8.8,4,0.82,14,1,1,0,0,0
7878,18,AR,Buenos Aires,premium,41100,tarjeta_credito,6,7,10,11.4,8,0.46,8,1,1,0,0,0
7879,31,PE,Arequipa,basico,16000,tarjeta_credito,1,3,9,9.5,5,0.37,8,1,0,0,0,0
7879,31,PE,Arequipa,basico,16000,tarjeta_credito,2,4,8,5.0,6,0.46,21,1,0,0,0,0
7879,31,PE,Arequipa,basico,16000,tarjeta_credito,3,5,13,13.4,11,0.4,10,2,0,0,1,0
7879,31,PE,Arequipa,basico,16000,tarjeta_credito,4,6,15,8.7,9,0.42,17,3,1,0,0,0
7879,31,PE,Arequipa,basico,16000,tarjeta_credito,5,7,13,7.7,8,0.58,8,2,0,0,1,1
7879,31,PE,Arequipa,basico,16000,tarjeta_credito,6,8,13,14.2,7,0.72,9,2,0,0,2,0
7880,26,PE,Arequipa,premium,49500,tarjeta_credito,1,16,1,0.0,1,0.63,30,2,0,0,0,1
7880,26,PE,Arequipa,premium,49500,tarjeta_credito,2,17,2,1.2,1,0.38,15,1,1,0,0,0
7880,26,PE,Arequipa,premium,49500,tarjeta_credito,3,18,1,0.5,1,0.33,28,1,1,0,0,0
7880,26,PE,Arequipa,premium,49500,tarjeta_credito,4,19,5,3.1,4,0.4,27,2,0,0,0,1
7880,26,PE,Arequipa,premium,49500,tarjeta_credito,5,20,3,1.7,2,0.65,22,2,0,0,0,0
7880,26,PE,Arequipa,premium,49500,tarjeta_credito,6,21,1,1.0,1,0.32,27,2,0,0,0,0
7881,18,CO,Medellin,basico,15100,tarjeta_credito,1,15,13,12.0,9,0.72,6,2,0,0,0,0
7881,18,CO,Medellin,basico,15100,tarjeta_credito,2,16,17,19.2,13,0.75,0,2,1,1,0,0
7881,18,CO,Medellin,basico,15100,tarjeta_credito,3,17,19,20.3,11,0.6,0,1,1,1,1,0
7881,18,CO,Medellin,basico,15100,tarjeta_credito,4,18,10,7.6,8,0.67,3,2,1,0,1,0
7881,18,CO,Medellin,basico,15100,tarjeta_credito,5,19,13,8.5,7,0.67,0,1,1,1,0,0
7881,18,CO,Medellin,basico,15100,tarjeta_credito,6,20,33,26.0,13,0.41,0,3,0,0,0,0
7882,29,CO,Medellin,premium,46600,tarjeta_debito,1,6,18,16.2,9,0.77,2,2,0,0,1,0
7882,29,CO,Medellin,premium,46600,tarjeta_debito,2,7,23,19.7,12,0.55,0,1,0,0,0,0
7882,29,CO,Medellin,premium,46600,tarjeta_debito,3,8,20,10.9,17,0.76,0,2,0,0,0,0
7882,29,CO,Medellin,premium,46600,tarjeta_debito,4,9,22,9.7,13,0.89,0,3,0,0,0,0
7882,29,CO,Medellin,premium,46600,tarjeta_debito,5,10,18,16.2,14,0.73,0,1,0,0,0,0
7882,29,CO,Medellin,premium,46600,tarjeta_debito,6,11,13,15.2,8,0.52,0,1,0,0,0,0
7883,43,CO,Barranquilla,premium,41700,tarjeta_credito,1,10,5,7.2,2,0.69,9,1,0,0,0,0
7883,43,CO,Barranquilla,premium,41700,tarjeta_credito,2,11,8,4.9,4,0.29,8,2,0,0,0,0
7883,43,CO,Barranquilla,premium,41700,tarjeta_credito,3,12,13,7.5,10,0.61,18,1,0,0,0,0
7883,43,CO,Barranquilla,premium,41700,tarjeta_credito,4,13,11,7.4,5,0.83,16,1,0,0,0,0
7883,43,CO,Barranquilla,premium,41700,tarjeta_credito,5,14,6,5.0,5,0.4,9,3,0,0,0,0
7883,43,CO,Barranquilla,premium,41700,tarjeta_credito,6,15,3,3.1,2,0.4,13,2,1,0,0,0
7884,39,AR,Buenos Aires,premium,43700,tarjeta_credito,1,12,2,2.0,1,0.23,15,1,0,0,1,0
7884,39,AR,Buenos Aires,premium,43700,tarjeta_credito,2,13,1,0.0,1,0.09,26,1,0,0,0,0
7884,39,AR,Buenos Aires,premium,43700,tarjeta_credito,3,14,2,1.9,1,0.11,30,1,1,1,1,1
7884,39,AR,Buenos Aires,premium,43700,tarjeta_credito,4,15,0,0.1,0,0.53,30,1,2,1,0,0
7884,39,AR,Buenos Aires,premium,43700,tarjeta_credito,5,16,0,1.1,0,0.42,30,1,2,0,0,0
7884,39,AR,Buenos Aires,premium,43700,tarjeta_credito,6,17,0,0.6,0,0.38,30,1,0,0,0,0
7885,39,CO,Medellin,premium,42100,tarjeta_debito,1,1,11,5.6,9,0.85,12,1,1,1,0,0
7885,39,CO,Medellin,premium,42100,tarjeta_debito,2,2,21,9.4,14,0.63,0,2,0,0,1,0
7885,39,CO,Medellin,premium,42100,tarjeta_debito,3,3,23,25.8,14,0.62,0,2,1,0,0,0
7885,39,CO,Medellin,premium,42100,tarjeta_debito,4,4,16,16.2,14,0.73,0,1,0,0,3,0
7885,39,CO,Medellin,premium,42100,tarjeta_debito,5,5,11,12.0,4,0.81,0,2,0,0,2,0
7885,39,CO,Medellin,premium,42100,tarjeta_debito,6,6,14,8.7,6,0.65,9,3,1,1,2,1
7886,49,CO,Medellin,premium,45700,tarjeta_debito,1,12,24,26.5,17,0.78,0,2,0,0,0,0
7886,49,CO,Medellin,premium,45700,tarjeta_debito,2,13,21,18.0,9,0.72,0,2,1,1,0,0
7886,49,CO,Medellin,premium,45700,tarjeta_debito,3,14,14,8.7,11,0.78,0,2,0,0,2,0
7886,49,CO,Medellin,premium,45700,tarjeta_debito,4,15,27,16.7,16,0.56,0,2,0,0,0,0
7886,49,CO,Medellin,premium,45700,tarjeta_debito,5,16,27,30.3,14,0.68,0,3,1,1,0,0
7886,49,CO,Medellin,premium,45700,tarjeta_debito,6,17,19,13.5,10,0.71,0,2,0,0,1,0
7887,29,CO,Cali,premium,49000,tarjeta_credito,1,6,7,4.5,5,0.69,19,2,0,0,0,0
7887,29,CO,Cali,premium,49000,tarjeta_credito,2,7,5,4.1,3,0.64,24,1,0,0,0,0
7887,29,CO,Cali,premium,49000,tarjeta_credito,3,8,5,3.9,2,0.45,10,2,0,0,0,0
7887,29,CO,Cali,premium,49000,tarjeta_credito,4,9,8,7.4,7,0.54,14,1,0,0,0,1
7887,29,CO,Cali,premium,49000,tarjeta_credito,5,10,2,3.8,1,0.47,12,1,0,0,0,0
7887,29,CO,Cali,premium,49000,tarjeta_credito,6,11,7,5.4,4,0.48,13,2,0,0,0,0
7888,24,CO,Cali,estandar,25400,pse,1,1,9,9.4,4,0.49,20,1,0,0,0,1
7888,24,CO,Cali,estandar,25400,pse,2,2,7,5.0,4,0.35,30,1,1,1,0,1
7888,24,CO,Cali,estandar,25400,pse,3,3,10,8.5,8,0.12,5,2,1,1,0,0
7888,24,CO,Cali,estandar,25400,pse,4,4,4,0.8,2,0.3,15,2,0,0,1,0
7888,24,CO,Cali,estandar,25400,pse,5,5,5,1.8,3,0.21,15,1,1,1,0,0
7888,24,CO,Cali,estandar,25400,pse,6,6,6,2.3,4,0.38,14,2,0,0,1,0
7889,40,AR,Buenos Aires,estandar,28000,tarjeta_debito,1,21,5,4.3,4,0.34,16,2,0,0,0,1
7889,40,AR,Buenos Aires,estandar,28000,tarjeta_debito,2,22,3,3.2,2,0.3,12,1,0,0,0,1
7889,40,AR,Buenos Aires,estandar,28000,tarjeta_debito,3,23,3,1.7,2,0.5,19,3,0,0,0,1
7889,40,AR,Buenos Aires,estandar,28000,tarjeta_debito,4,24,4,3.6,3,0.71,15,1,0,0,0,1
7889,40,AR,Buenos Aires,estandar,28000,tarjeta_debito,5,25,1,0.0,1,0.62,14,3,0,0,0,1
7889,40,AR,Buenos Aires,estandar,28000,tarjeta_debito,6,26,7,6.8,6,0.34,13,2,0,0,0,1
7890,39,AR,Buenos Aires,basico,15700,pse,1,8,5,3.5,3,0.68,23,1,0,0,0,1
7890,39,AR,Buenos Aires,basico,15700,pse,2,9,7,4.4,4,0.48,17,2,0,0,0,1
7890,39,AR,Buenos Aires,basico,15700,pse,3,10,4,3.0,3,0.29,19,2,0,0,0,1
7890,39,AR,Buenos Aires,basico,15700,pse,4,11,5,4.5,3,0.53,15,2,0,0,0,1
7890,39,AR,Buenos Aires,basico,15700,pse,5,12,5,5.5,2,0.61,25,1,1,1,0,1
7890,39,AR,Buenos Aires,basico,15700,pse,6,13,11,10.1,9,0.6,19,1,1,1,0,1
7891,22,MX,Monterrey,basico,14800,paypal,1,1,16,15.3,10,0.68,3,1,0,0,1,0
7891,22,MX,Monterrey,basico,14800,paypal,2,2,13,10.4,12,0.5,12,2,0,0,0,0
7891,22,MX,Monterrey,basico,14800,paypal,3,3,18,15.8,8,0.68,0,1,0,0,0,0
7891,22,MX,Monterrey,basico,14800,paypal,4,4,11,8.0,8,0.5,9,3,1,1,0,0
7891,22,MX,Monterrey,basico,14800,paypal,5,5,12,9.6,6,0.58,5,2,0,0,1,0
7891,22,MX,Monterrey,basico,14800,paypal,6,6,12,9.1,8,0.54,1,3,1,0,0,0
7892,33,PE,Arequipa,estandar,28200,tarjeta_debito,1,2,7,5.3,4,0.56,8,2,0,0,0,1
7892,33,PE,Arequipa,estandar,28200,tarjeta_debito,2,3,10,7.2,9,0.62,12,1,0,0,0,1
7892,33,PE,Arequipa,estandar,28200,tarjeta_debito,3,4,8,6.2,4,0.35,6,2,0,0,0,1
7892,33,PE,Arequipa,estandar,28200,tarjeta_debito,4,5,11,7.6,8,0.66,7,2,0,0,0,1
7892,33,PE,Arequipa,estandar,28200,tarjeta_debito,5,6,11,7.6,10,0.48,12,1,0,0,0,1
7892,33,PE,Arequipa,estandar,28200,tarjeta_debito,6,7,10,7.2,7,0.6,2,1,0,0,0,1
7893,40,CO,Bucaramanga,basico,14900,tarjeta_credito,1,10,0,1.8,0,0.53,22,2,0,0,1,1
7893,40,CO,Bucaramanga,basico,14900,tarjeta_credito,2,11,0,0.0,0,0.44,24,1,0,0,0,1
7893,40,CO,Bucaramanga,basico,14900,tarjeta_credito,3,12,3,0.8,3,0.33,30,1,0,0,0,0
7893,40,CO,Bucaramanga,basico,14900,tarjeta_credito,4,13,4,2.6,2,0.49,27,1,0,0,1,1
7893,40,CO,Bucaramanga,basico,14900,tarjeta_credito,5,14,1,0.2,0,0.49,25,2,0,0,0,0
7893,40,CO,Bucaramanga,basico,14900,tarjeta_credito,6,15,1,1.4,0,0.64,24,1,0,0,0,1
7894,38,CO,Barranquilla,premium,45900,tarjeta_debito,1,6,4,6.7,2,0.16,18,1,0,0,0,0
7894,38,CO,Barranquilla,premium,45900,tarjeta_debito,2,7,11,9.4,6,0.51,16,1,0,0,0,0
7894,38,CO,Barranquilla,premium,45900,tarjeta_debito,3,8,7,3.6,6,0.24,10,2,1,1,0,0
7894,38,CO,Barranquilla,premium,45900,tarjeta_debito,4,9,3,2.2,2,0.5,20,1,1,1,0,1
7894,38,CO,Barranquilla,premium,45900,tarjeta_debito,5,10,1,1.0,1,0.46,26,1,1,1,0,0
7894,38,CO,Barranquilla,premium,45900,tarjeta_debito,6,11,7,5.9,5,0.71,18,1,0,0,0,0
7895,42,CO,Cali,basico,13700,tarjeta_credito,1,2,9,12.5,8,0.67,11,2,0,0,0,0
7895,42,CO,Cali,basico,13700,tarjeta_credito,2,3,8,4.5,6,0.5,14,2,0,0,0,0
7895,42,CO,Cali,basico,13700,tarjeta_credito,3,4,10,7.3,8,0.14,16,2,0,0,0,0
7895,42,CO,Cali,basico,13700,tarjeta_credito,4,5,7,4.0,6,0.42,21,2,0,0,0,0
7895,42,CO,Cali,basico,13700,tarjeta_credito,5,6,8,6.7,4,0.45,17,2,0,0,0,0
7895,42,CO,Cali,basico,13700,tarjeta_credito,6,7,11,9.4,9,0.58,15,1,0,0,0,0
7896,28,AR,Buenos Aires,basico,15100,tarjeta_credito,1,7,5,4.5,3,0.52,16,2,0,0,0,0
7896,28,AR,Buenos Aires,basico,15100,tarjeta_credito,2,8,4,5.7,2,0.63,19,1,0,0,0,1
7896,28,AR,Buenos Aires,basico,15100,tarjeta_credito,3,9,6,5.7,4,0.76,24,2,1,0,0,1
7896,28,AR,Buenos Aires,basico,15100,tarjeta_credito,4,10,6,7.4,4,0.42,24,2,0,0,0,1
7896,28,AR,Buenos Aires,basico,15100,tarjeta_credito,5,11,6,6.3,4,0.5,14,1,0,0,0,0
7896,28,AR,Buenos Aires,basico,15100,tarjeta_credito,6,12,3,2.0,2,0.2,21,1,1,0,0,0
7897,21,MX,Ciudad de Mexico,basico,15000,tarjeta_credito,1,25,9,7.7,5,0.71,15,1,0,0,0,0
7897,21,MX,Ciudad de Mexico,basico,15000,tarjeta_credito,2,26,6,4.9,2,0.66,5,1,1,0,2,0
7897,21,MX,Ciudad de Mexico,basico,15000,tarjeta_credito,3,27,11,6.5,5,0.56,8,1,1,1,0,0
7897,21,MX,Ciudad de Mexico,basico,15000,tarjeta_credito,4,28,13,13.3,9,0.37,17,2,2,0,1,0
7897,21,MX,Ciudad de Mexico,basico,15000,tarjeta_credito,5,29,7,5.2,5,0.83,6,1,0,0,0,0
7897,21,MX,Ciudad de Mexico,basico,15000,tarjeta_credito,6,30,10,7.1,9,0.71,14,1,1,1,0,0
7898,26,CO,Cali,basico,14000,tarjeta_credito,1,10,9,6.9,7,0.34,25,1,1,0,0,1
7898,26,CO,Cali,basico,14000,tarjeta_credito,2,11,8,4.4,4,0.42,9,2,0,0,0,0
7898,26,CO,Cali,basico,14000,tarjeta_credito,3,12,12,10.7,9,0.66,17,1,1,0,1,1
7898,26,CO,Cali,basico,14000,tarjeta_credito,4,13,7,4.8,5,0.55,21,2,0,0,0,0
7898,26,CO,Cali,basico,14000,tarjeta_credito,5,14,4,4.0,3,0.43,2,1,0,0,0,0
7898,26,CO,Cali,basico,14000,tarjeta_credito,6,15,7,7.7,5,0.55,9,1,1,1,0,0
7899,44,PE,Lima,basico,15100,tarjeta_credito,1,1,23,10.4,19,0.75,2,2,0,0,0,0
7899,44,PE,Lima,basico,15100,tarjeta_credito,2,2,10,10.0,8,0.48,6,1,0,0,0,0
7899,44,PE,Lima,basico,15100,tarjeta_credito,3,3,7,5.2,6,0.63,2,2,0,0,0,0
7899,44,PE,Lima,basico,15100,tarjeta_credito,4,4,11,8.6,7,0.72,0,2,0,0,0,0
7899,44,PE,Lima,basico,15100,tarjeta_credito,5,5,18,9.5,8,0.63,2,1,0,0,0,0
7899,44,PE,Lima,basico,15100,tarjeta_credito,6,6,16,14.6,13,0.86,1,2,0,0,0,0
7900,45,CO,Barranquilla,estandar,27800,tarjeta_debito,1,4,12,9.0,7,0.51,9,3,0,0,0,1
7900,45,CO,Barranquilla,estandar,27800,tarjeta_debito,2,5,11,9.2,5,0.28,7,1,0,0,0,1
7900,45,CO,Barranquilla,estandar,27800,tarjeta_debito,3,6,11,8.3,10,0.8,2,2,0,0,1,1
7900,45,CO,Barranquilla,estandar,27800,tarjeta_debito,4,7,10,3.4,8,0.68,7,1,0,0,1,1
7900,45,CO,Barranquilla,estandar,27800,tarjeta_debito,5,8,13,14.9,12,0.79,16,2,0,0,1,1
7900,45,CO,Barranquilla,estandar,27800,tarjeta_debito,6,9,7,5.0,3,0.69,5,2,0,0,1,1
7901,33,CO,Bogota,basico,15300,paypal,1,7,3,2.4,1,0.73,22,2,1,0,0,1
7901,33,CO,Bogota,basico,15300,paypal,2,8,9,9.6,4,0.42,20,1,0,0,0,1
7901,33,CO,Bogota,basico,15300,paypal,3,9,7,3.3,4,0.55,24,1,0,0,1,1
7901,33,CO,Bogota,basico,15300,paypal,4,10,3,3.1,2,0.34,25,1,0,0,0,1
7901,33,CO,Bogota,basico,15300,paypal,5,11,5,5.0,4,0.68,20,2,0,0,0,1
7901,33,CO,Bogota,basico,15300,paypal,6,12,7,4.3,6,0.59,18,1,0,0,0,1
7902,50,MX,Monterrey,premium,45600,tarjeta_debito,1,4,10,8.6,4,0.56,18,2,0,0,0,0
7902,50,MX,Monterrey,premium,45600,tarjeta_debito,2,5,7,10.1,5,0.49,8,1,0,0,2,1
7902,50,MX,Monterrey,premium,45600,tarjeta_debito,3,6,10,5.6,7,0.48,13,3,0,0,0,0
7902,50,MX,Monterrey,premium,45600,tarjeta_debito,4,7,7,2.7,6,0.69,16,3,1,0,0,0
7902,50,MX,Monterrey,premium,45600,tarjeta_debito,5,8,7,5.1,4,0.53,14,2,0,0,0,0
7902,50,MX,Monterrey,premium,45600,tarjeta_debito,6,9,10,8.8,5,0.48,13,1,0,0,1,0
7903,33,PE,Lima,estandar,27500,tarjeta_credito,1,41,3,1.3,3,0.36,22,1,0,0,0,1
7903,33,PE,Lima,estandar,27500,tarjeta_credito,2,42,2,1.5,1,0.56,23,1,0,0,0,1
7903,33,PE,Lima,estandar,27500,tarjeta_credito,3,43,5,5.6,3,0.49,30,2,0,0,0,0
7903,33,PE,Lima,estandar,27500,tarjeta_credito,4,44,3,1.2,2,0.62,19,1,2,2,0,1
7903,33,PE,Lima,estandar,27500,tarjeta_credito,5,45,2,0.7,1,0.15,27,1,0,0,0,0
7903,33,PE,Lima,estandar,27500,tarjeta_credito,6,46,2,2.0,1,0.42,21,1,0,0,0,1
7904,30,AR,Buenos Aires,estandar,29600,pse,1,5,17,11.9,8,0.74,0,2,0,0,0,0
7904,30,AR,Buenos Aires,estandar,29600,pse,2,6,14,7.7,11,0.55,7,3,1,0,1,0
7904,30,AR,Buenos Aires,estandar,29600,pse,3,7,20,18.4,17,0.71,0,2,1,1,0,0
7904,30,AR,Buenos Aires,estandar,29600,pse,4,8,18,20.3,14,0.54,0,3,1,1,0,0
7904,30,AR,Buenos Aires,estandar,29600,pse,5,9,16,13.7,12,0.87,0,3,3,3,1,0
7904,30,AR,Buenos Aires,estandar,29600,pse,6,10,19,13.7,17,0.92,0,3,0,0,0,0
7905,21,PE,Lima,estandar,27200,paypal,1,10,11,10.0,8,0.67,8,2,1,0,1,0
7905,21,PE,Lima,estandar,27200,paypal,2,11,9,8.9,4,0.76,21,1,0,0,0,0
7905,21,PE,Lima,estandar,27200,paypal,3,12,15,12.9,10,0.74,9,2,0,0,1,0
7905,21,PE,Lima,estandar,27200,paypal,4,13,10,7.3,8,0.59,9,2,0,0,0,0
7905,21,PE,Lima,estandar,27200,paypal,5,14,18,10.0,13,0.74,8,3,0,0,0,0
7905,21,PE,Lima,estandar,27200,paypal,6,15,13,4.5,7,0.75,9,2,1,0,0,0
7906,34,CO,Bucaramanga,basico,14900,tarjeta_credito,1,2,0,0.0,0,0.08,30,1,1,1,0,1
7906,34,CO,Bucaramanga,basico,14900,tarjeta_credito,2,3,1,1.6,1,0.26,30,2,0,0,0,1
7906,34,CO,Bucaramanga,basico,14900,tarjeta_credito,3,4,0,0.5,0,0.12,29,2,1,0,1,1
7906,34,CO,Bucaramanga,basico,14900,tarjeta_credito,4,5,0,0.1,0,0.08,30,1,2,1,1,1
7906,34,CO,Bucaramanga,basico,14900,tarjeta_credito,5,6,0,1.0,0,0.49,27,1,0,0,0,0
7906,34,CO,Bucaramanga,basico,14900,tarjeta_credito,6,7,0,1.6,0,0.6,24,1,1,0,0,1
7907,46,MX,Monterrey,basico,14800,pse,1,24,6,5.1,5,0.7,11,2,0,0,1,0
7907,46,MX,Monterrey,basico,14800,pse,2,25,9,9.7,7,0.61,23,2,1,1,0,0
7907,46,MX,Monterrey,basico,14800,pse,3,26,9,8.7,5,0.45,17,1,0,0,0,1
7907,46,MX,Monterrey,basico,14800,pse,4,27,9,8.9,7,0.39,20,2,0,0,1,0
7907,46,MX,Monterrey,basico,14800,pse,5,28,5,1.9,4,0.41,15,2,0,0,0,0
7907,46,MX,Monterrey,basico,14800,pse,6,29,9,6.8,4,0.69,21,1,0,0,0,0
7908,48,CL,Santiago,premium,44900,tarjeta_debito,1,8,1,0.0,1,0.38,29,1,0,0,1,1
7908,48,CL,Santiago,premium,44900,tarjeta_debito,2,9,0,0.0,0,0.27,30,3,0,0,1,1
7908,48,CL,Santiago,premium,44900,tarjeta_debito,3,10,0,0.0,0,0.08,30,1,1,1,1,1
7908,48,CL,Santiago,premium,44900,tarjeta_debito,4,11,1,0.5,0,0.39,30,2,0,0,0,1
7908,48,CL,Santiago,premium,44900,tarjeta_debito,5,12,1,2.2,1,0.56,30,1,0,0,1,1
7908,48,CL,Santiago,premium,44900,tarjeta_debito,6,13,0,0.4,0,0.23,28,1,0,0,1,1
7909,46,MX,Monterrey,estandar,29700,tarjeta_credito,1,11,4,4.4,2,0.57,13,2,0,0,0,0
7909,46,MX,Monterrey,estandar,29700,tarjeta_credito,2,12,9,7.8,5,0.5,19,1,0,0,1,0
7909,46,MX,Monterrey,estandar,29700,tarjeta_credito,3,13,5,6.2,3,0.38,12,1,1,1,1,0
7909,46,MX,Monterrey,estandar,29700,tarjeta_credito,4,14,6,2.3,2,0.36,21,1,0,0,1,0
7909,46,MX,Monterrey,estandar,29700,tarjeta_credito,5,15,5,5.2,3,0.68,22,1,1,1,1,1
7909,46,MX,Monterrey,estandar,29700,tarjeta_credito,6,16,4,4.3,3,0.17,14,2,0,0,0,1
7910,40,CO,Barranquilla,basico,15600,tarjeta_credito,1,9,10,7.2,6,0.23,14,1,0,0,1,0
7910,40,CO,Barranquilla,basico,15600,tarjeta_credito,2,10,8,9.9,5,0.32,17,1,0,0,0,0
7910,40,CO,Barranquilla,basico,15600,tarjeta_credito,3,11,6,3.4,3,0.56,16,1,1,1,0,0
7910,40,CO,Barranquilla,basico,15600,tarjeta_credito,4,12,3,2.4,2,0.33,22,1,0,0,1,1
7910,40,CO,Barranquilla,basico,15600,tarjeta_credito,5,13,10,5.9,4,0.44,14,2,1,0,0,0
7910,40,CO,Barranquilla,basico,15600,tarjeta_credito,6,14,12,13.2,6,0.44,14,1,0,0,0,0
7911,51,PE,Lima,estandar,25400,tarjeta_debito,1,24,16,7.4,7,0.43,0,1,0,0,0,0
7911,51,PE,Lima,estandar,25400,tarjeta_debito,2,25,15,17.1,11,0.69,8,2,0,0,0,0
7911,51,PE,Lima,estandar,25400,tarjeta_debito,3,26,17,13.2,10,0.79,4,1,1,1,0,0
7911,51,PE,Lima,estandar,25400,tarjeta_debito,4,27,10,9.7,6,0.53,9,3,1,0,0,0
7911,51,PE,Lima,estandar,25400,tarjeta_debito,5,28,18,11.7,10,0.42,13,1,0,0,0,0
7911,51,PE,Lima,estandar,25400,tarjeta_debito,6,29,17,13.2,11,0.7,5,1,0,0,0,0
7912,25,CO,Barranquilla,basico,15000,paypal,1,2,13,10.5,8,0.7,5,1,0,0,0,1
7912,25,CO,Barranquilla,basico,15000,paypal,2,3,12,12.3,8,0.68,0,2,0,0,0,1
7912,25,CO,Barranquilla,basico,15000,paypal,3,4,12,2.6,7,0.62,0,2,0,0,0,1
7912,25,CO,Barranquilla,basico,15000,paypal,4,5,15,18.0,7,0.67,4,2,0,0,1,1
7912,25,CO,Barranquilla,basico,15000,paypal,5,6,18,8.9,16,0.44,12,2,0,0,0,1
7912,25,CO,Barranquilla,basico,15000,paypal,6,7,12,8.0,10,0.88,3,2,0,0,0,1
7913,47,CO,Bogota,basico,13900,tarjeta_credito,1,27,1,1.3,1,0.56,28,1,0,0,1,0
7913,47,CO,Bogota,basico,13900,tarjeta_credito,2,28,0,1.4,0,0.28,22,1,1,1,0,0
7913,47,CO,Bogota,basico,13900,tarjeta_credito,3,29,0,0.0,0,0.1,30,1,0,0,0,0
7913,47,CO,Bogota,basico,13900,tarjeta_credito,4,30,0,0.2,0,0.46,30,1,0,0,0,1
7913,47,CO,Bogota,basico,13900,tarjeta_credito,5,31,0,0.0,0,0.48,28,3,0,0,0,0
7913,47,CO,Bogota,basico,13900,tarjeta_credito,6,32,0,0.5,0,0.51,29,2,0,0,0,1
7914,38,CL,Santiago,basico,15700,paypal,1,6,5,2.9,3,0.43,19,1,1,1,2,1
7914,38,CL,Santiago,basico,15700,paypal,2,7,6,4.3,3,0.35,11,2,1,0,0,0
7914,38,CL,Santiago,basico,15700,paypal,3,8,13,7.2,7,0.51,18,1,0,0,0,0
7914,38,CL,Santiago,basico,15700,paypal,4,9,5,5.9,4,0.66,8,3,1,0,0,0
7914,38,CL,Santiago,basico,15700,paypal,5,10,9,7.7,7,0.28,18,2,0,0,0,0
7914,38,CL,Santiago,basico,15700,paypal,6,11,7,7.1,6,0.52,21,1,0,0,2,1
7915,37,PE,Lima,premium,49400,tarjeta_credito,1,16,3,2.7,2,0.45,20,1,1,1,0,1
7915,37,PE,Lima,premium,49400,tarjeta_credito,2,17,10,8.1,6,0.56,8,1,0,0,0,0
7915,37,PE,Lima,premium,49400,tarjeta_credito,3,18,12,6.4,9,0.58,14,1,0,0,0,0
7915,37,PE,Lima,premium,49400,tarjeta_credito,4,19,14,10.9,8,0.45,10,1,0,0,0,0
7915,37,PE,Lima,premium,49400,tarjeta_credito,5,20,12,9.3,11,0.57,18,2,0,0,0,0
7915,37,PE,Lima,premium,49400,tarjeta_credito,6,21,8,6.3,7,0.66,8,1,0,0,0,0
7916,21,PE,Lima,estandar,28700,tarjeta_debito,1,2,12,9.5,7,0.61,13,1,0,0,0,1
7916,21,PE,Lima,estandar,28700,tarjeta_debito,2,3,8,2.6,5,0.79,11,1,0,0,0,1
7916,21,PE,Lima,estandar,28700,tarjeta_debito,3,4,8,9.0,4,0.46,16,1,1,1,0,1
7916,21,PE,Lima,estandar,28700,tarjeta_debito,4,5,12,12.9,9,0.51,12,1,0,0,0,1
7916,21,PE,Lima,estandar,28700,tarjeta_debito,5,6,5,1.8,3,0.5,18,2,0,0,0,1
7916,21,PE,Lima,estandar,28700,tarjeta_debito,6,7,8,5.3,5,0.69,8,2,2,2,0,1
7917,38,CL,Valparaiso,estandar,27300,tarjeta_debito,1,11,1,2.7,0,0.52,21,1,0,0,2,1
